id,url,title,author,publication_date,year,month,day,slug,category,word_count,character_count,extraction_metadata
2017-04-14-geth-1-6-puppeth-master,https://blog.ethereum.org/2017/04/14/geth-1-6-puppeth-master,Geth 1.6 - Puppeth Master,Péter Szilágyi,"April 14, 2017",2017,04,14,geth-1-6-puppeth-master,Non catégorisé,1928,12421,"{'extracted_at': '2025-06-11T04:56:52.980604', 'extraction_success': True, 'content_length': 12421}"
2017-05-03-solidity-optimizer-bug,https://blog.ethereum.org/2017/05/03/solidity-optimizer-bug,Solidity optimizer bug,Martin Swende,"May 3, 2017",2017,05,03,solidity-optimizer-bug,Non catégorisé,420,2813,"{'extracted_at': '2025-06-11T04:56:54.249188', 'extraction_success': True, 'content_length': 2813}"
2017-05-24-roundup-round-iii,https://blog.ethereum.org/2017/05/24/roundup-round-iii,Roundup Round III,Vitalik Buterin,"May 24, 2017",2017,05,24,roundup-round-iii,Non catégorisé,1030,7445,"{'extracted_at': '2025-06-11T04:56:55.507771', 'extraction_success': True, 'content_length': 7445}"
2017-07-08-roundup-q2,https://blog.ethereum.org/2017/07/08/roundup-q2,Roundup Q2,Vitalik Buterin,"July 8, 2017",2017,07,08,roundup-q2,Non catégorisé,1694,12393,"{'extracted_at': '2025-06-11T04:56:56.776962', 'extraction_success': True, 'content_length': 12393}"
2017-08-21-statement-objecting-w3c-publishing-eme-recommendation,https://blog.ethereum.org/2017/08/21/statement-objecting-w3c-publishing-eme-recommendation,Statement Objecting To EME as a W3C Recommendation,James Pitts,"August 21, 2017",2017,08,21,statement-objecting-w3c-publishing-eme-recommendation,Non catégorisé,966,6462,"{'extracted_at': '2025-06-11T04:56:58.118355', 'extraction_success': True, 'content_length': 6462}"
2017-08-23-roundup-5,https://blog.ethereum.org/2017/08/23/roundup-5,Roundup #5,Ethereum Foundation Team,"Team on August 23, 2017",2017,08,23,roundup-5,Non catégorisé,1829,13765,"{'extracted_at': '2025-06-11T04:56:59.411459', 'extraction_success': True, 'content_length': 13765}"
2017-09-14-geth-1-7-megara,https://blog.ethereum.org/2017/09/14/geth-1-7-megara,Geth 1.7 - Megara,Péter Szilágyi,"September 14, 2017",2017,09,14,geth-1-7-megara,Non catégorisé,902,6121,"{'extracted_at': '2025-06-11T04:57:00.709286', 'extraction_success': True, 'content_length': 6121}"
2017-10-09-roundup-6,https://blog.ethereum.org/2017/10/09/roundup-6,Roundup #6,Ethereum Team,"October 9, 2017",2017,10,09,roundup-6,Non catégorisé,1986,13924,"{'extracted_at': '2025-06-11T04:57:01.879248', 'extraction_success': True, 'content_length': 13924}"
2017-10-12-byzantium-hf-announcement,https://blog.ethereum.org/2017/10/12/byzantium-hf-announcement,Byzantium HF Announcement,Ethereum Team,"October 12, 2017",2017,10,12,byzantium-hf-announcement,Non catégorisé,663,4297,"{'extracted_at': '2025-06-11T04:57:03.113174', 'extraction_success': True, 'content_length': 4297}"
2017-11-16-devcon3,https://blog.ethereum.org/2017/11/16/devcon3,Devcon3!!!,Ming Chan,"November 16, 2017",2017,11,16,devcon3,Non catégorisé,1797,11175,"{'extracted_at': '2025-06-11T04:57:04.251605', 'extraction_success': True, 'content_length': 11175}"
2017-11-26-devcon3-vids-available-now,https://blog.ethereum.org/2017/11/26/devcon3-vids-available-now,Devcon3 videos available now!,Ming Chan,"November 26, 2017",2017,11,26,devcon3-vids-available-now,Non catégorisé,208,1405,"{'extracted_at': '2025-06-11T04:57:05.385955', 'extraction_success': True, 'content_length': 1405}"
2017-12-15-security-alert-chromium-vulnerability-affecting-mist-browser-beta,https://blog.ethereum.org/2017/12/15/security-alert-chromium-vulnerability-affecting-mist-browser-beta,Security alert — Chromium vulnerability affecting Mist Browser Beta,Everton Fraga,"Fraga on December 15, 2017",2017,12,15,security-alert-chromium-vulnerability-affecting-mist-browser-beta,Non catégorisé,543,3482,"{'extracted_at': '2025-06-11T04:57:06.710178', 'extraction_success': True, 'content_length': 3482}"
2018-01-02-ethereum-scalability-research-development-subsidy-programs,https://blog.ethereum.org/2018/01/02/ethereum-scalability-research-development-subsidy-programs,Ethereum scalability research and development subsidy programs,Vitalik Buterin,"January 2, 2018",2018,01,02,ethereum-scalability-research-development-subsidy-programs,Non catégorisé,1260,8815,"{'extracted_at': '2025-06-11T04:57:07.942972', 'extraction_success': True, 'content_length': 8815}"
2018-01-02-q4-roundup,https://blog.ethereum.org/2018/01/02/q4-roundup,Q4 Roundup,Ethereum Team,"January 2, 2018",2018,01,02,q4-roundup,Non catégorisé,1856,13499,"{'extracted_at': '2025-06-11T04:57:09.202022', 'extraction_success': True, 'content_length': 13499}"
2018-01-31-farewell-and-welcome,https://blog.ethereum.org/2018/01/31/farewell-and-welcome,Farewell and Welcome,Ethereum Team,"January 31, 2018",2018,01,31,farewell-and-welcome,Non catégorisé,344,2202,"{'extracted_at': '2025-06-11T04:57:10.441483', 'extraction_success': True, 'content_length': 2202}"
2018-01-31-to-infinity-and-beyond,https://blog.ethereum.org/2018/01/31/to-infinity-and-beyond,To Infinity and Beyond!,Ming Chan,"January 31, 2018",2018,01,31,to-infinity-and-beyond,Non catégorisé,372,2218,"{'extracted_at': '2025-06-11T04:57:11.701746', 'extraction_success': True, 'content_length': 2218}"
2018-02-14-geth-1-8-iceberg,https://blog.ethereum.org/2018/02/14/geth-1-8-iceberg,Geth 1.8 - Iceberg¹,Péter Szilágyi,"February 14, 2018",2018,02,14,geth-1-8-iceberg,Non catégorisé,2297,16842,"{'extracted_at': '2025-06-11T04:57:12.974113', 'extraction_success': True, 'content_length': 16842}"
2018-03-07-announcing-beneficiaries-ethereum-foundation-grants,https://blog.ethereum.org/2018/03/07/announcing-beneficiaries-ethereum-foundation-grants,Announcing Beneficiaries of the Ethereum Foundation Grants,Ethereum Team,"March 7, 2018",2018,03,07,announcing-beneficiaries-ethereum-foundation-grants,Non catégorisé,748,5221,"{'extracted_at': '2025-06-11T04:57:14.192271', 'extraction_success': True, 'content_length': 5221}"
2018-04-01-announcing-world-trade-francs-official-ethereum-stablecoin,https://blog.ethereum.org/2018/04/01/announcing-world-trade-francs-official-ethereum-stablecoin,Announcing World Trade Francs: The Official Ethereum Stablecoin,Vitalik Buterin,"April 1, 2018",2018,04,01,announcing-world-trade-francs-official-ethereum-stablecoin,Non catégorisé,614,4050,"{'extracted_at': '2025-06-11T04:57:15.454495', 'extraction_success': True, 'content_length': 4050}"
2018-05-02-announcing-may-2018-cohort-ef-grants,https://blog.ethereum.org/2018/05/02/announcing-may-2018-cohort-ef-grants,Announcing May 2018 Cohort of EF Grants,Ethereum Team,"May 2, 2018",2018,05,02,announcing-may-2018-cohort-ef-grants,Non catégorisé,756,5592,"{'extracted_at': '2025-06-11T04:57:16.697334', 'extraction_success': True, 'content_length': 5592}"
2018-05-11-devcon4-announcement,https://blog.ethereum.org/2018/05/11/devcon4-announcement,Devcon4 Announcement,Hudson Jameson,"Jameson on May 11, 2018",2018,05,11,devcon4-announcement,Non catégorisé,237,1457,"{'extracted_at': '2025-06-11T04:57:17.800771', 'extraction_success': True, 'content_length': 1457}"
2018-06-21-announcing-swarm-proof-of-concept-release-3,https://blog.ethereum.org/2018/06/21/announcing-swarm-proof-of-concept-release-3,Announcing Swarm Proof-of-Concept Release 3,Viktor Trón,"June 21, 2018",2018,06,21,announcing-swarm-proof-of-concept-release-3,Non catégorisé,983,6775,"{'extracted_at': '2025-06-11T04:57:19.051933', 'extraction_success': True, 'content_length': 6775}"
2018-07-03-devcon4-ticket-sales,https://blog.ethereum.org/2018/07/03/devcon4-ticket-sales,Devcon4 Ticket Sales,Deva the Devcon Unicorn,"Unicorn on July 3, 2018",2018,07,03,devcon4-ticket-sales,Non catégorisé,268,1825,"{'extracted_at': '2025-06-11T04:57:20.154456', 'extraction_success': True, 'content_length': 1825}"
2018-07-17-an-update-on-devcon4-ticket-allocations-and-sales,https://blog.ethereum.org/2018/07/17/an-update-on-devcon4-ticket-allocations-and-sales,An Update on Devcon4 Ticket Allocations & Sales,Deva the Devcon Unicorn,"Unicorn on July 17, 2018",2018,07,17,an-update-on-devcon4-ticket-allocations-and-sales,Non catégorisé,465,2986,"{'extracted_at': '2025-06-11T04:57:21.477016', 'extraction_success': True, 'content_length': 2986}"
2018-07-19-devcon4-application-deadlines-coming-soon,https://blog.ethereum.org/2018/07/19/devcon4-application-deadlines-coming-soon,Devcon4 Application Deadlines Coming Soon,Deva the Devcon Unicorn,"Unicorn on July 19, 2018",2018,07,19,devcon4-application-deadlines-coming-soon,Non catégorisé,111,695,"{'extracted_at': '2025-06-11T04:57:22.572429', 'extraction_success': True, 'content_length': 695}"
2018-07-27-answers-to-your-top-3-devcon4-questions,https://blog.ethereum.org/2018/07/27/answers-to-your-top-3-devcon4-questions,Answers to your top 3 Devcon4 questions,Deva the Devcon Unicorn,"Unicorn on July 27, 2018",2018,07,27,answers-to-your-top-3-devcon4-questions,Non catégorisé,133,820,"{'extracted_at': '2025-06-11T04:57:23.827874', 'extraction_success': True, 'content_length': 820}"
2018-07-30-devcon4-call-for-participation,https://blog.ethereum.org/2018/07/30/devcon4-call-for-participation,Devcon4 Call for Participation!,Deva the Devcon Unicorn,"Unicorn on July 30, 2018",2018,07,30,devcon4-call-for-participation,Non catégorisé,559,3380,"{'extracted_at': '2025-06-11T04:57:24.950269', 'extraction_success': True, 'content_length': 3380}"
2018-08-17-ethereum-foundation-grants-update-wave-3,https://blog.ethereum.org/2018/08/17/ethereum-foundation-grants-update-wave-3,Ethereum Foundation Grants Update - Wave III,Ethereum Team,"August 17, 2018",2018,08,17,ethereum-foundation-grants-update-wave-3,Non catégorisé,900,7207,"{'extracted_at': '2025-06-11T04:57:26.244847', 'extraction_success': True, 'content_length': 7207}"
2018-09-13-solidity-bugfix-release,https://blog.ethereum.org/2018/09/13/solidity-bugfix-release,Solidity Bugfix Release,Solidity Team,"September 13, 2018",2018,09,13,solidity-bugfix-release,Non catégorisé,526,3459,"{'extracted_at': '2025-06-11T04:57:27.482149', 'extraction_success': True, 'content_length': 3459}"
2018-10-15-ethereum-foundation-grants-update-wave-4,https://blog.ethereum.org/2018/10/15/ethereum-foundation-grants-update-wave-4,Ethereum Foundation Grants Update - Wave IV,Ethereum Team,"October 15, 2018",2018,10,15,ethereum-foundation-grants-update-wave-4,Non catégorisé,669,4977,"{'extracted_at': '2025-06-11T04:57:28.752256', 'extraction_success': True, 'content_length': 4977}"
2018-10-18-announcing-our-dciv-sponsors-and-supporters,https://blog.ethereum.org/2018/10/18/announcing-our-dciv-sponsors-and-supporters,Announcing Our dc⟠ıv Sponsors and Supporters!,Deva the Devcon Unicorn,"Unicorn on October 18, 2018",2018,10,18,announcing-our-dciv-sponsors-and-supporters,Non catégorisé,312,2671,"{'extracted_at': '2025-06-11T04:57:29.850078', 'extraction_success': True, 'content_length': 2671}"
2018-10-24-how-the-ethereum-foundation-grants-program-makes-decisions,https://blog.ethereum.org/2018/10/24/how-the-ethereum-foundation-grants-program-makes-decisions,How the Ethereum Foundation grants program makes decisions,Ethereum Team,"October 24, 2018",2018,10,24,how-the-ethereum-foundation-grants-program-makes-decisions,Non catégorisé,250,1622,"{'extracted_at': '2025-06-11T04:57:31.137648', 'extraction_success': True, 'content_length': 1622}"
2018-12-10-devcon4-videos-and-pictures-released,https://blog.ethereum.org/2018/12/10/devcon4-videos-and-pictures-released,Devcon4 Videos and Pictures Released!,Deva the Devcon Unicorn,"Unicorn on December 10, 2018",2018,12,10,devcon4-videos-and-pictures-released,Non catégorisé,166,1195,"{'extracted_at': '2025-06-11T04:57:32.244378', 'extraction_success': True, 'content_length': 1195}"
2018-12-19-call-for-submissions-dapps-solving-real-world-issues,https://blog.ethereum.org/2018/12/19/call-for-submissions-dapps-solving-real-world-issues,Call for Submissions! DApps Solving Real-World Issues,Ethereum Team,"December 19, 2018",2018,12,19,call-for-submissions-dapps-solving-real-world-issues,Non catégorisé,388,2318,"{'extracted_at': '2025-06-11T04:57:33.510058', 'extraction_success': True, 'content_length': 2318}"
2019-01-07-announcing-an-ethereum-foundation-grant-to-parity-technologies,https://blog.ethereum.org/2019/01/07/announcing-an-ethereum-foundation-grant-to-parity-technologies,Announcing an Ethereum Foundation Grant to Parity Technologies,Ethereum Team,"January 7, 2019",2019,01,07,announcing-an-ethereum-foundation-grant-to-parity-technologies,Non catégorisé,320,2160,"{'extracted_at': '2025-06-11T04:57:34.656781', 'extraction_success': True, 'content_length': 2160}"
2019-01-11-ethereum-constantinople-upgrade-announcement,https://blog.ethereum.org/2019/01/11/ethereum-constantinople-upgrade-announcement,Ethereum Constantinople Upgrade Announcement,Hudson Jameson,"Jameson on January 11, 2019",2019,01,11,ethereum-constantinople-upgrade-announcement,Non catégorisé,1032,6672,"{'extracted_at': '2025-06-11T04:57:35.998528', 'extraction_success': True, 'content_length': 6672}"
2019-01-15-security-alert-ethereum-constantinople-postponement,https://blog.ethereum.org/2019/01/15/security-alert-ethereum-constantinople-postponement,Security Alert: Ethereum Constantinople Postponement,Hudson Jameson,"Jameson on January 15, 2019",2019,01,15,security-alert-ethereum-constantinople-postponement,Non catégorisé,676,4731,"{'extracted_at': '2025-06-11T04:57:37.315090', 'extraction_success': True, 'content_length': 4731}"
2019-02-21-ethereum-foundation-grants-program-wave-5,https://blog.ethereum.org/2019/02/21/ethereum-foundation-grants-program-wave-5,Ethereum Foundation Grants Program Wave 5,Ethereum Team,"February 21, 2019",2019,02,21,ethereum-foundation-grants-program-wave-5,Non catégorisé,307,2027,"{'extracted_at': '2025-06-11T04:57:38.648352', 'extraction_success': True, 'content_length': 2027}"
2019-02-22-ethereum-constantinople-st-petersburg-upgrade-announcement,https://blog.ethereum.org/2019/02/22/ethereum-constantinople-st-petersburg-upgrade-announcement,Ethereum Constantinople/St. Petersburg Upgrade Announcement,Hudson Jameson,"Jameson on February 22, 2019",2019,02,22,ethereum-constantinople-st-petersburg-upgrade-announcement,Non catégorisé,1122,7244,"{'extracted_at': '2025-06-11T04:57:39.872841', 'extraction_success': True, 'content_length': 7244}"
2019-03-26-solidity-optimizer-and-abiencoderv2-bug,https://blog.ethereum.org/2019/03/26/solidity-optimizer-and-abiencoderv2-bug,Solidity Optimizer and ABIEncoderV2 Bug,Solidity and Security Team,"March 26, 2019",2019,03,26,solidity-optimizer-and-abiencoderv2-bug,Non catégorisé,1243,8091,"{'extracted_at': '2025-06-11T04:57:41.112511', 'extraction_success': True, 'content_length': 8091}"
2019-04-30-beginning-a-new-ethereum-org,https://blog.ethereum.org/2019/04/30/beginning-a-new-ethereum-org,Beginning a new ethereum.org,Ethereum.org Team,"April 30, 2019",2019,04,30,beginning-a-new-ethereum-org,Non catégorisé,508,3413,"{'extracted_at': '2025-06-11T04:57:42.359546', 'extraction_success': True, 'content_length': 3413}"
2019-05-21-ethereum-foundation-spring-2019-update,https://blog.ethereum.org/2019/05/21/ethereum-foundation-spring-2019-update,Ethereum Foundation Spring 2019 Update,Ethereum Foundation Team,"Team on May 21, 2019",2019,05,21,ethereum-foundation-spring-2019-update,Non catégorisé,1863,13003,"{'extracted_at': '2025-06-11T04:57:43.466098', 'extraction_success': True, 'content_length': 13003}"
2019-06-10-devcon-in-osaka-applications-now-open,https://blog.ethereum.org/2019/06/10/devcon-in-osaka-applications-now-open,Devcon in Osaka: Applications now open!,Devcon Team,"Team on June 10, 2019",2019,06,10,devcon-in-osaka-applications-now-open,Non catégorisé,357,2269,"{'extracted_at': '2025-06-11T04:57:44.567920', 'extraction_success': True, 'content_length': 2269}"
2019-06-21-ef-supported-teams-development-report-2019-pt-1,https://blog.ethereum.org/2019/06/21/ef-supported-teams-development-report-2019-pt-1,EF-Supported Teams: Development Report,Ethereum Foundation Team,"Team on June 21, 2019",2019,06,21,ef-supported-teams-development-report-2019-pt-1,Non catégorisé,5058,34016,"{'extracted_at': '2025-06-11T04:57:46.003646', 'extraction_success': True, 'content_length': 34016}"
2019-06-25-solidity-storage-array-bugs,https://blog.ethereum.org/2019/06/25/solidity-storage-array-bugs,Solidity Storage Array Bugs,Solidity and Security Team,"June 25, 2019",2019,06,25,solidity-storage-array-bugs,Non catégorisé,752,4767,"{'extracted_at': '2025-06-11T04:57:47.229978', 'extraction_success': True, 'content_length': 4767}"
2019-07-10-geth-v1-9-0,https://blog.ethereum.org/2019/07/10/geth-v1-9-0,Geth v1.9.0,Péter Szilágyi,"July 10, 2019",2019,07,10,geth-v1-9-0,Non catégorisé,6746,44733,"{'extracted_at': '2025-06-11T04:57:48.567669', 'extraction_success': True, 'content_length': 44733}"
